mode,hop,metric,count,min,mean,median,p1,p5,p95,p99,max,std
zero_action,R3->R4,horizontal_distance_m,5012,198.80385109736415,252.48080992243348,247.8640458452717,198.80385109736415,212.84955800075352,289.8755035583569,296.20894841366976,296.20894841366976,29.684823341665524
zero_action,R3->R4,snr_db,5012,9.52620169609083,10.995479500026775,11.112762237020302,9.52620169609083,9.744167176950887,12.33986652471528,13.019882843630484,13.019882843630484,1.0353770218958382
zero_action,R3->R4,snr_linear,5012,8.966442537660452,12.943135195520174,12.9204078719819,8.966442537660452,9.427937996537754,17.139046318623638,20.04417954953968,20.04417954953968,3.1473932226601233
zero_action,R4->L,antenna_gain_db,5012,-14.745743250241048,-0.20287786486982337,-0.021327390233645938,-2.3672021405867416,-0.9342998032662587,-0.0001339137773358922,-8.077453947447275e-08,-2.9005041539086626e-11,0.8564979484326912
zero_action,R4->L,antenna_gain_linear,5012,0.033529391744216167,0.9650900327920166,0.9951012252460639,0.579802102586311,0.8064362095649514,0.9999691656886431,0.9999999814009751,0.9999999999933213,0.0946350277479226
zero_action,R4->L,capacity_mbps,5012,18.734868975925107,37.27846121070161,34.90501650724286,19.45629988052201,20.538974695345868,65.02456296558967,77.96132607447204,103.75050246830469,13.459773847122005
zero_action,R4->L,distance_m,5012,19.69087029022415,285.552351859806,277.2649844911457,42.509510350441204,84.70810458123812,501.26442614814147,526.6332156867836,545.9072939562353,123.41162751053909
zero_action,R4->L,elevation_angle_deg,5012,0.0001480695931532093,7.092289286948516,4.0146421660363565,0.007813897689235171,0.318157372253238,26.10125568922125,40.408038185569524,79.44901977449295,9.16513904586909
zero_action,R4->L,height_difference_abs_m,5012,0.0008018745685092199,24.248408675854318,19.79149036612415,0.05908366811053156,1.8055712108823627,67.1526777534869,90.75361722879202,93.43706180473018,20.26719135961042
zero_action,R4->L,horizontal_distance_m,5012,6.971132674480508,283.0227607593974,275.73392640392206,28.258337215840168,80.79383124483994,500.2110576752618,526.29610703422,545.7815567588298,125.17966280781076
zero_action,R4->L,snr_db,5012,4.255621234057202,10.73117624578614,10.102773290070548,4.551585817488818,4.986223033359098,19.526176188593613,23.449114012719306,31.228741811028836,4.35943652334596
zero_action,R4->L,snr_linear,5012,2.664171164351674,23.8593059467942,10.2394664889079,2.8520595011301655,3.152261975812709,89.66389875044197,221.2643270811441,1327.0099556840346,57.16213609854838
