mode,representation,dimension,name,count,min,mean,median,p1,p5,p95,p99,max,std,outside_unit_ratio,clipping_ratio
zero_action,normalized,19,down_capacity,20048,0.31342129605913943,0.623543060659476,0.6246676156869188,0.33971534433950484,0.42400458866720536,0.8044142512350847,1.0,1.0,0.10635849623518195,0.0,0.019287109375
zero_action,normalized,20,safe_dx,20048,-0.2889353100997236,-0.010610957685249209,-0.01873871730148511,-0.2875793698330861,-0.26640814783660666,0.26441867449291157,0.2882952887537991,0.2882952887537991,0.17544635389983415,0.0,0.0
zero_action,normalized,21,safe_dy,20048,-0.28063293811830753,-0.018963068962426225,-0.023084509707007896,-0.2735306648127239,-0.2649831293824506,0.25257157882435727,0.27034460232017143,0.2735306648127239,0.15909498291911675,0.0,0.0
zero_action,normalized,22,safe_dz,20048,-0.32926937638813414,0.0027912950493815636,-0.0024737733928695605,-0.2388361524074236,-0.2179228664041186,0.23295301393232776,0.3518058585195047,0.42075366233273187,0.13307342250502432,0.0,0.0
zero_action,normalized,23,safe_dvx,20048,-0.22968812665652277,0.008444679994517883,0.0,-0.14725588891504332,-0.10093789958055759,0.17744620538514125,0.24112078187395994,0.24580260728033934,0.06712306655713973,0.0,0.0
zero_action,normalized,24,safe_dvy,20048,-0.2449195299513247,0.004897311736531545,0.0,-0.22855220786929023,-0.1867255950125364,0.1918620030331074,0.24678927365065073,0.2467892736506511,0.08902632252026545,0.0,0.0
zero_action,normalized,25,safe_dvz,20048,-0.25,0.0008046445134758981,0.0,-0.25,-0.21144401105284763,0.2099622744301509,0.25,0.25,0.08151800154503436,0.0,0.0
zero_action,raw,0,self_x,20048,455.4180821333123,983.7835318338604,968.38716796412,455.4180821333123,576.8444505042683,1359.7328964979338,1459.4728212856378,1465.5011090327762,242.59225933127206,1.0,1.0
zero_action,raw,1,self_y,20048,507.5862374560397,984.7775777480094,997.539131314947,533.7388144005026,617.4529871294379,1429.545382479389,1441.3697761683682,1481.7986166978287,225.64083728371662,1.0,1.0
zero_action,raw,2,self_z,20048,128.53968194208548,201.5677978459724,204.277186062672,128.53968194208548,150.73178690588824,251.62718183929547,254.56279962055228,262.39261262874453,31.477482244924964,1.0,1.0
zero_action,raw,3,self_vx,20048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zero_action,raw,4,self_vy,20048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zero_action,raw,5,self_vz,20048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zero_action,raw,6,up_dx,20048,-406.6484040300501,-21.205741558080533,-90.08465480717564,-301.67390432020755,-266.90191427232844,286.6480515608098,357.7789924705087,535.3447068523399,186.91594744110208,0.998779296875,0.998779296875
zero_action,raw,7,up_dy,20048,-516.059272164121,-22.69957032849408,-34.75632856510629,-368.846279483359,-274.3602142916344,270.6207089566782,430.00826605652924,512.4212770344759,189.09897697803896,0.999755859375,0.999755859375
zero_action,raw,8,up_dz,20048,-72.52927736343,3.527621027837982,4.581501386545767,-46.88736889468569,-30.186419631152347,27.075839417425954,39.68073444793262,64.70250373156404,18.080109620605445,0.927978515625,0.927978515625
zero_action,raw,9,up_dvx,20048,-9.18752506626091,0.43379313403177266,0.0,-4.941233476780192,-2.7741461348612058,6.694744909428995,9.56869657125333,9.832104291213573,2.4365588219213663,0.2275390625,0.2275390625
zero_action,raw,10,up_dvy,20048,-9.796781198052988,-0.12430543691958999,0.0,-9.638813670761605,-7.469023800501474,6.478748497121809,9.445931342756154,9.871570946026043,3.3961762093187056,0.229736328125,0.229736328125
zero_action,raw,11,up_dvz,20048,-3.0,-0.05305470618085543,0.0,-3.0,-1.487819999022685,0.6057314153379874,3.0,3.0,0.862499035182917,0.09912109375,0.09912109375
zero_action,raw,12,up_capacity,20048,18631161.02593465,37410053.755595125,37336763.037459455,20598387.966192108,25958481.58528451,44562162.199786656,56954581.20767112,79886872.59825963,6336863.9585522115,1.0,1.0
zero_action,raw,13,down_dx,20048,-519.037093124609,33.476065961633815,90.42593918899888,-372.14442304557815,-286.6480515608098,272.876949749864,371.7928489633907,469.77109613812377,191.03273680827007,0.9990234375,0.9990234375
zero_action,raw,14,down_dy,20048,-501.0840877875253,36.313212476585605,34.75632856510629,-270.6207089566782,-254.79581867189052,280.73233927673937,366.4866221243344,523.8884273207191,182.13542033302966,0.999267578125,0.999267578125
zero_action,raw,15,down_dz,20048,-69.84371078908285,-3.107313899014663,-5.231421047553596,-56.92710804665376,-23.839034146585163,26.14102402384816,50.44793394585366,93.43706180473018,18.87089387609142,0.92333984375,0.92333984375
zero_action,raw,16,down_dvx,20048,-9.195393527547745,0.038657784151850845,0.0,-6.4490704138447805,-4.514212995210875,5.982803045998047,8.240235467111816,8.742784097242371,2.596516153972786,0.2138671875,0.2138671875
zero_action,raw,17,down_dvy,20048,-9.382448317298437,0.43042854829487187,0.0,-9.142088314771582,-2.647636494203397,7.0016873572662695,8.178010020629916,8.472319645818315,2.8171820332397863,0.210205078125,0.210205078125
zero_action,raw,18,down_dvz,20048,-3.0,0.026635681313943713,0.0,-3.0,-0.10314120488945377,0.802814445668605,3.0,3.0,0.828551719285324,0.08642578125,0.08642578125
zero_action,raw,19,down_capacity,20048,18805277.763548367,37600315.16238185,37480056.94121513,20382920.66037029,25440275.32003232,48264855.074105084,68282057.18366748,102464109.16166416,7232349.953812765,1.0,1.0
zero_action,raw,20,safe_dx,20048,-577.8706201994472,-21.22191537049785,-37.47743460297022,-575.1587396661721,-532.8162956732133,528.8373489858232,576.5905775075983,576.5905775075983,350.892707799681,0.999267578125,0.999267578125
zero_action,raw,21,safe_dy,20048,-561.2658762366151,-37.926137924849435,-46.16901941401579,-547.0613296254478,-529.9662587649012,505.1431576487146,540.6892046403428,547.0613296254478,318.1899658382165,0.999755859375,0.999755859375
zero_action,raw,22,safe_dz,20048,-65.85387527762683,0.5582590098762991,-0.4947546785739121,-47.76723048148472,-43.58457328082372,46.59060278646555,70.36117170390094,84.15073246654637,26.614684501005748,0.96826171875,0.96826171875
zero_action,raw,23,safe_dvx,20048,-9.18752506626091,0.33778719978072275,0.0,-5.890235556601733,-4.0375159832223035,7.09784821540565,9.644831274958397,9.832104291213573,2.684922662285664,0.268310546875,0.268310546875
zero_action,raw,24,safe_dvy,20048,-9.796781198052988,0.19589246946125102,0.0,-9.142088314771609,-7.469023800501456,7.674480121324296,9.87157094602603,9.871570946026043,3.561052900810651,0.29541015625,0.29541015625
zero_action,raw,25,safe_dvz,20048,-3.0,0.009655734161710894,0.0,-3.0,-2.5373281326341717,2.5195472931618106,3.0,3.0,0.9782160185404147,0.138427734375,0.138427734375
